 -9.29542650E-01  2.41830576E+00
 -9.43825708E-01  2.41911033E+00
 -9.58116811E-01  2.41977208E+00
 -9.72414532E-01  2.42029091E+00
 -9.86717441E-01  2.42066676E+00
 -1.00102411E+00  2.42089959E+00
 -1.01533310E+00  2.42098935E+00
 -1.02964300E+00  2.42093602E+00
 -1.04395236E+00  2.42073959E+00
 -1.05825975E+00  2.42040006E+00
 -1.07256375E+00  2.41991746E+00
 -1.08686293E+00  2.41929183E+00
 -1.10115585E+00  2.41852320E+00
 -1.11544108E+00  2.41761164E+00
 -1.12971720E+00  2.41655723E+00
 -1.14398277E+00  2.41536006E+00
 -1.15823637E+00  2.41402023E+00
 -1.17247657E+00  2.41253786E+00
 -1.18670195E+00  2.41091310E+00
 -1.20091108E+00  2.40914608E+00
 -1.21510254E+00  2.40723697E+00
 -1.22927491E+00  2.40518594E+00
 -1.24342677E+00  2.40299319E+00
 -1.25755670E+00  2.40065893E+00
 -1.27166329E+00  2.39818336E+00
 -1.28574513E+00  2.39556673E+00
 -1.29980079E+00  2.39280928E+00
 -1.31382889E+00  2.38991127E+00
 -1.32782800E+00  2.38687298E+00
 -1.34179673E+00  2.38369470E+00
 -1.35573367E+00  2.38037673E+00
 -1.36963744E+00  2.37691939E+00
 -1.38350664E+00  2.37332302E+00
 -1.39733987E+00  2.36958795E+00
 -1.41113575E+00  2.36571456E+00
 -1.42489289E+00  2.36170320E+00
 -1.43860992E+00  2.35755427E+00
 -1.45228547E+00  2.35326817E+00
 -1.46591815E+00  2.34884531E+00
 -1.47950660E+00  2.34428613E+00
 -1.49304946E+00  2.33959107E+00
 -1.50654537E+00  2.33476057E+00
 -1.51999298E+00  2.32979512E+00
 -1.53339093E+00  2.32469519E+00
 -1.54673788E+00  2.31946128E+00
 -1.56003249E+00  2.31409390E+00
 -1.57327343E+00  2.30859358E+00
 -1.58645937E+00  2.30296084E+00
 -1.59958898E+00  2.29719625E+00
 -1.61266094E+00  2.29130036E+00
 -1.62567394E+00  2.28527375E+00
 -1.63862668E+00  2.27911701E+00
 -1.65151785E+00  2.27283074E+00
 -1.66434616E+00  2.26641556E+00
 -1.67711031E+00  2.25987210E+00
 -1.68980904E+00  2.25320100E+00
 -1.70244105E+00  2.24640291E+00
 -1.71500507E+00  2.23947850E+00
 -1.72749986E+00  2.23242845E+00
 -1.73992414E+00  2.22525345E+00
 -1.75227668E+00  2.21795421E+00
 -1.76455622E+00  2.21053144E+00
 -1.77676153E+00  2.20298588E+00
 -1.78889139E+00  2.19531826E+00
 -1.80094458E+00  2.18752935E+00
 -1.81291987E+00  2.17961990E+00
 -1.82481607E+00  2.17159071E+00
 -1.83663198E+00  2.16344254E+00
 -1.84836640E+00  2.15517622E+00
 -1.86001816E+00  2.14679256E+00
 -1.87158609E+00  2.13829238E+00
 -1.88306901E+00  2.12967652E+00
 -1.89446578E+00  2.12094583E+00
 -1.90577524E+00  2.11210117E+00
 -1.91699625E+00  2.10314342E+00
 -1.92812768E+00  2.09407346E+00
 -1.93916842E+00  2.08489218E+00
 -1.95011734E+00  2.07560049E+00
 -1.96097334E+00  2.06619932E+00
 -1.97173534E+00  2.05668959E+00
 -1.98240223E+00  2.04707223E+00
 -1.99297295E+00  2.03734821E+00
 -2.00344644E+00  2.02751848E+00
 -2.01382162E+00  2.01758402E+00
 -2.02409746E+00  2.00754580E+00
 -2.03427292E+00  1.99740483E+00
 -2.04434697E+00  1.98716210E+00
 -2.05431859E+00  1.97681863E+00
 -2.06418678E+00  1.96637544E+00
 -2.07395053E+00  1.95583357E+00
 -2.08360887E+00  1.94519407E+00
 -2.09316081E+00  1.93445798E+00
 -2.10260539E+00  1.92362637E+00
 -2.11194165E+00  1.91270032E+00
 -2.12116865E+00  1.90168090E+00
 -2.13028546E+00  1.89056922E+00
 -2.13929115E+00  1.87936636E+00
 -2.14818482E+00  1.86807345E+00
 -2.15696555E+00  1.85669160E+00
 -2.16563247E+00  1.84522195E+00
 -2.17418469E+00  1.83366562E+00
 -2.18262134E+00  1.82202377E+00
 -2.19094158E+00  1.81029756E+00
 -2.19914456E+00  1.79848815E+00
 -2.20722944E+00  1.78659670E+00
 -2.21519541E+00  1.77462441E+00
 -2.22304165E+00  1.76257245E+00
 -2.23076737E+00  1.75044203E+00
 -2.23837179E+00  1.73823436E+00
 -2.24585414E+00  1.72595064E+00
 -2.25321364E+00  1.71359210E+00
 -2.26044957E+00  1.70115997E+00
 -2.26756117E+00  1.68865547E+00
 -2.27454772E+00  1.67607986E+00
 -2.28140852E+00  1.66343438E+00
 -2.28814286E+00  1.65072030E+00
 -2.29475007E+00  1.63793887E+00
 -2.30122945E+00  1.62509137E+00
 -2.30758037E+00  1.61217907E+00
 -2.31380216E+00  1.59920327E+00
 -2.31989419E+00  1.58616525E+00
 -2.32585584E+00  1.57306630E+00
 -2.33168651E+00  1.55990775E+00
 -2.33738558E+00  1.54669088E+00
 -2.34295249E+00  1.53341702E+00
 -2.34838666E+00  1.52008750E+00
 -2.35368754E+00  1.50670363E+00
 -2.35885457E+00  1.49326676E+00
 -2.36388724E+00  1.47977821E+00
 -2.36878502E+00  1.46623934E+00
 -2.37354742E+00  1.45265149E+00
 -2.37817393E+00  1.43901602E+00
 -2.38266409E+00  1.42533428E+00
 -2.38701744E+00  1.41160764E+00
 -2.39123351E+00  1.39783746E+00
 -2.39531189E+00  1.38402513E+00
 -2.39925214E+00  1.37017201E+00
 -2.40305386E+00  1.35627949E+00
 -2.40671665E+00  1.34234895E+00
 -2.41024014E+00  1.32838178E+00
 -2.41362396E+00  1.31437938E+00
 -2.41686775E+00  1.30034314E+00
 -2.41997119E+00  1.28627446E+00
 -2.42293393E+00  1.27217475E+00
 -2.42575568E+00  1.25804541E+00
 -2.42843613E+00  1.24388785E+00
 -2.43097501E+00  1.22970349E+00
 -2.43337204E+00  1.21549374E+00
 -2.43562698E+00  1.20126002E+00
 -2.43773958E+00  1.18700375E+00
 -2.43970962E+00  1.17272636E+00
 -2.44153688E+00  1.15842926E+00
 -2.44322118E+00  1.14411389E+00
 -2.44476232E+00  1.12978168E+00
 -2.44616013E+00  1.11543406E+00
 -2.44741447E+00  1.10107246E+00
 -2.44852520E+00  1.08669831E+00
 -2.44949218E+00  1.07231306E+00
 -2.45031531E+00  1.05791814E+00
 -2.45099449E+00  1.04351498E+00
 -2.45152964E+00  1.02910504E+00
 -2.45192069E+00  1.01468974E+00
 -2.45216759E+00  1.00027054E+00
 -2.45227030E+00  9.85848859E-01
 -2.45222878E+00  9.71426156E-01
 -2.45204305E+00  9.57003869E-01
 -2.45171308E+00  9.42583438E-01
 -2.45123892E+00  9.28166307E-01
 -2.45062058E+00  9.13753918E-01
 -2.44985812E+00  8.99347712E-01
 -2.44895160E+00  8.84949131E-01
 -2.44790109E+00  8.70559615E-01
 -2.44670669E+00  8.56180604E-01
 -2.44536849E+00  8.41813537E-01
 -2.44388663E+00  8.27459852E-01
 -2.44226123E+00  8.13120986E-01
 -2.44049243E+00  7.98798374E-01
 -2.43858042E+00  7.84493450E-01
 -2.43652535E+00  7.70207645E-01
 -2.43432743E+00  7.55942392E-01
 -2.43198685E+00  7.41699118E-01
 -2.42950384E+00  7.27479249E-01
 -2.42687864E+00  7.13284211E-01
 -2.42411148E+00  6.99115424E-01
 -2.42120263E+00  6.84974309E-01
 -2.41815238E+00  6.70862283E-01
 -2.41496100E+00  6.56780759E-01
 -2.41162881E+00  6.42731149E-01
 -2.40815612E+00  6.28714861E-01
 -2.40454327E+00  6.14733300E-01
 -2.40079060E+00  6.00787867E-01
 -2.39689848E+00  5.86879961E-01
 -2.39286728E+00  5.73010977E-01
 -2.38869739E+00  5.59182304E-01
 -2.38438921E+00  5.45395330E-01
 -2.37994316E+00  5.31651438E-01
 -2.37535968E+00  5.17952006E-01
 -2.37063920E+00  5.04298409E-01
 -2.36578218E+00  4.90692017E-01
 -2.36078910E+00  4.77134196E-01
 -2.35566045E+00  4.63626305E-01
 -2.35039671E+00  4.50169700E-01
 -2.34499841E+00  4.36765733E-01
 -2.33946606E+00  4.23415749E-01
 -2.33380022E+00  4.10121088E-01
 -2.32800143E+00  3.96883086E-01
 -2.32207026E+00  3.83703072E-01
 -2.31600729E+00  3.70582369E-01
 -2.30981312E+00  3.57522296E-01
 -2.30348834E+00  3.44524165E-01
 -2.29703358E+00  3.31589282E-01
 -2.29044947E+00  3.18718946E-01
 -2.28373666E+00  3.05914451E-01
 -2.27689581E+00  2.93177085E-01
 -2.26992758E+00  2.80508126E-01
 -2.26283266E+00  2.67908851E-01
 -2.25561175E+00  2.55380524E-01
 -2.24826555E+00  2.42924407E-01
 -2.24079480E+00  2.30541751E-01
 -2.23320022E+00  2.18233803E-01
 -2.22548255E+00  2.06001801E-01
 -2.21764257E+00  1.93846975E-01
 -2.20968104E+00  1.81770550E-01
 -2.20159875E+00  1.69773739E-01
 -2.19339648E+00  1.57857752E-01
 -2.18507506E+00  1.46023787E-01
 -2.17663530E+00  1.34273036E-01
 -2.16807803E+00  1.22606683E-01
 -2.15940410E+00  1.11025903E-01
 -2.15061436E+00  9.95318621E-02
 -2.14170967E+00  8.81257186E-02
 -2.13269093E+00  7.68086218E-02
 -2.12355902E+00  6.55817125E-02
 -2.11431483E+00  5.44461223E-02
 -2.10495930E+00  4.34029740E-02
 -2.09549333E+00  3.24533810E-02
 -2.08591786E+00  2.15984478E-02
 -2.07623384E+00  1.08392692E-02
 -2.06644224E+00  1.76930749E-04
 -2.05654401E+00 -1.03874916E-02
 -2.04654013E+00 -2.08529317E-02
 -2.03643160E+00 -3.12183330E-02
 -2.02621942E+00 -4.14826490E-02
 -2.01590459E+00 -5.16448432E-02
 -2.00548814E+00 -6.17038891E-02
 -1.99497110E+00 -7.16587705E-02
 -1.98435452E+00 -8.15084816E-02
 -1.97363943E+00 -9.12520267E-02
 -1.96282691E+00 -1.00888421E-01
 -1.95191803E+00 -1.10416690E-01
 -1.94091386E+00 -1.19835870E-01
 -1.92981550E+00 -1.29145009E-01
 -1.91862405E+00 -1.38343164E-01
 -1.90734062E+00 -1.47429405E-01
 -1.89596633E+00 -1.56402811E-01
 -1.88450230E+00 -1.65262474E-01
 -1.87294967E+00 -1.74007497E-01
 -1.86130960E+00 -1.82636994E-01
 -1.84958323E+00 -1.91150090E-01
 -1.83777173E+00 -1.99545922E-01
 -1.82587627E+00 -2.07823639E-01
 -1.81389803E+00 -2.15982402E-01
 -1.80183821E+00 -2.24021382E-01
 -1.78969799E+00 -2.31939764E-01
 -1.77747860E+00 -2.39736744E-01
 -1.76518123E+00 -2.47411530E-01
 -1.75280711E+00 -2.54963343E-01
 -1.74035748E+00 -2.62391414E-01
 -1.72783357E+00 -2.69694988E-01
 -1.71523662E+00 -2.76873324E-01
 -1.70256788E+00 -2.83925690E-01
 -1.68982863E+00 -2.90851369E-01
 -1.67702011E+00 -2.97649655E-01
 -1.66414362E+00 -3.04319857E-01
 -1.65120042E+00 -3.10861293E-01
 -1.63819180E+00 -3.17273297E-01
 -1.62511907E+00 -3.23555215E-01
 -1.61198352E+00 -3.29706406E-01
 -1.59878645E+00 -3.35726241E-01
 -1.58552919E+00 -3.41614105E-01
 -1.57221305E+00 -3.47369397E-01
 -1.55883936E+00 -3.52991528E-01
 -1.54540944E+00 -3.58479921E-01
 -1.53192464E+00 -3.63834016E-01
 -1.51838630E+00 -3.69053262E-01
 -1.50479577E+00 -3.74137125E-01
 -1.49115440E+00 -3.79085083E-01
 -1.47746355E+00 -3.83896627E-01
 -1.46372458E+00 -3.88571262E-01
 -1.44993887E+00 -3.93108508E-01
 -1.43610778E+00 -3.97507897E-01
 -1.42223271E+00 -4.01768975E-01
 -1.40831502E+00 -4.05891302E-01
 -1.39435610E+00 -4.09874452E-01
 -1.38035736E+00 -4.13718013E-01
 -1.36632018E+00 -4.17421587E-01
 -1.35224596E+00 -4.20984788E-01
 -1.33813611E+00 -4.24407248E-01
 -1.32399204E+00 -4.27688609E-01
 -1.30981516E+00 -4.30828530E-01
 -1.29560687E+00 -4.33826681E-01
 -1.28136860E+00 -4.36682750E-01
 -1.26710178E+00 -4.39396436E-01
 -1.25280781E+00 -4.41967454E-01
 -1.23848814E+00 -4.44395532E-01
 -1.22414418E+00 -4.46680413E-01
 -1.20977738E+00 -4.48821855E-01
 -1.19538916E+00 -4.50819629E-01
 -1.18098096E+00 -4.52673520E-01
 -1.16655423E+00 -4.54383330E-01
 -1.15211039E+00 -4.55948872E-01
 -1.13765091E+00 -4.57369976E-01
 -1.12317721E+00 -4.58646485E-01
 -1.10869074E+00 -4.59778257E-01
 -1.09419296E+00 -4.60765165E-01
 -1.07968531E+00 -4.61607094E-01
 -1.06516924E+00 -4.62303947E-01
 -1.05064620E+00 -4.62855640E-01
 -1.03611764E+00 -4.63262102E-01
 -1.02158502E+00 -4.63523278E-01
 -1.00704979E+00 -4.63639128E-01
 -9.92513395E-01 -4.63609626E-01
 -9.77977299E-01 -4.63434760E-01
 -9.63442951E-01 -4.63114533E-01
 -9.48911806E-01 -4.62648962E-01
 -9.34385316E-01 -4.62038081E-01
 -9.19864935E-01 -4.61281934E-01
 -9.05352116E-01 -4.60380583E-01
 -8.90848310E-01 -4.59334104E-01
 -8.76354969E-01 -4.58142587E-01
 -8.61873543E-01 -4.56806137E-01
 -8.47405482E-01 -4.55324872E-01
 -8.32952233E-01 -4.53698927E-01
 -8.18515244E-01 -4.51928450E-01
 -8.04095959E-01 -4.50013602E-01
 -7.89695823E-01 -4.47954562E-01
 -7.75316278E-01 -4.45751520E-01
 -7.60958762E-01 -4.43404683E-01
 -7.46624716E-01 -4.40914270E-01
 -7.32315573E-01 -4.38280517E-01
 -7.18032768E-01 -4.35503673E-01
 -7.03777731E-01 -4.32584001E-01
 -6.89551891E-01 -4.29521778E-01
 -6.75356673E-01 -4.26317297E-01
 -6.61193500E-01 -4.22970864E-01
 -6.47063792E-01 -4.19482799E-01
 -6.32968964E-01 -4.15853437E-01
 -6.18910429E-01 -4.12083126E-01
 -6.04889598E-01 -4.08172231E-01
 -5.90907876E-01 -4.04121127E-01
 -5.76966664E-01 -3.99930205E-01
 -5.63067362E-01 -3.95599872E-01
 -5.49211364E-01 -3.91130546E-01
 -5.35400058E-01 -3.86522659E-01
 -5.21634832E-01 -3.81776660E-01
 -5.07917065E-01 -3.76893008E-01
 -4.94248135E-01 -3.71872179E-01
 -4.80629413E-01 -3.66714660E-01
 -4.67062266E-01 -3.61420954E-01
 -4.53548057E-01 -3.55991577E-01
 -4.40088141E-01 -3.50427058E-01
 -4.26683871E-01 -3.44727939E-01
 -4.13336591E-01 -3.38894778E-01
 -4.00047643E-01 -3.32928144E-01
 -3.86818362E-01 -3.26828620E-01
 -3.73650076E-01 -3.20596804E-01
 -3.60544108E-01 -3.14233304E-01
 -3.47501775E-01 -3.07738745E-01
 -3.34524387E-01 -3.01113763E-01
 -3.21613250E-01 -2.94359007E-01
 -3.08769660E-01 -2.87475140E-01
 -2.95994908E-01 -2.80462836E-01
 -2.83290280E-01 -2.73322785E-01
 -2.70657052E-01 -2.66055688E-01
 -2.58096495E-01 -2.58662259E-01
 -2.45609872E-01 -2.51143223E-01
 -2.33198440E-01 -2.43499322E-01
 -2.20863447E-01 -2.35731307E-01
 -2.08606134E-01 -2.27839941E-01
 -1.96427735E-01 -2.19826002E-01
 -1.84329475E-01 -2.11690280E-01
 -1.72312572E-01 -2.03433575E-01
 -1.60378236E-01 -1.95056700E-01
 -1.48527669E-01 -1.86560483E-01
 -1.36762064E-01 -1.77945759E-01
 -1.25082607E-01 -1.69213380E-01
 -1.13490473E-01 -1.60364206E-01
 -1.01986831E-01 -1.51399111E-01
 -9.05728396E-02 -1.42318979E-01
 -7.92496498E-02 -1.33124707E-01
 -6.80184027E-02 -1.23817204E-01
 -5.68802307E-02 -1.14397388E-01
 -4.58362568E-02 -1.04866190E-01
 -3.48875949E-02 -9.52245528E-02
 -2.40353494E-02 -8.54734288E-02
 -1.32806151E-02 -7.56137823E-02
 -2.62447728E-03 -6.56465884E-02
  7.93198861E-03 -5.55728332E-02
  1.83877169E-02 -4.53935133E-02
  2.87416521E-02 -3.51096361E-02
  3.89927484E-02 -2.47222196E-02
  4.91399706E-02 -1.42322921E-02
  5.91822936E-02 -3.64089243E-03
  6.91187025E-02  7.05093051E-03
  7.89481932E-02  1.78421175E-02
  8.86697720E-02  2.87315995E-02
  9.82824560E-02  3.97182972E-02
  1.07785273E-01  5.08011217E-02
  1.17177262E-01  6.19789745E-02
  1.26457472E-01  7.32507471E-02
  1.35624965E-01  8.46153218E-02
  1.44678811E-01  9.60715715E-02
  1.53618096E-01  1.07618360E-01
  1.62441912E-01  1.19254541E-01
  1.71149367E-01  1.30978960E-01
  1.79739577E-01  1.42790453E-01
  1.88211673E-01  1.54687849E-01
  1.96564794E-01  1.66669966E-01
  2.04798094E-01  1.78735614E-01
  2.12910738E-01  1.90883595E-01
  2.20901902E-01  2.03112702E-01
  2.28770775E-01  2.15421721E-01
  2.36516558E-01  2.27809429E-01
  2.44138464E-01  2.40274594E-01
  2.51635718E-01  2.52815979E-01
  2.59007558E-01  2.65432336E-01
  2.66253235E-01  2.78122412E-01
  2.73372011E-01  2.90884944E-01
  2.80363161E-01  3.03718664E-01
  2.87225974E-01  3.16622296E-01
  2.93959752E-01  3.29594556E-01
  3.00563806E-01  3.42634153E-01
  3.07037464E-01  3.55739791E-01
  3.13380067E-01  3.68910166E-01
  3.19590965E-01  3.82143967E-01
  3.25669525E-01  3.95439876E-01
  3.31615126E-01  4.08796571E-01
  3.37427161E-01  4.22212723E-01
  3.43105033E-01  4.35686994E-01
  3.48648164E-01  4.49218045E-01
  3.54055983E-01  4.62804526E-01
  3.59327938E-01  4.76445086E-01
  3.64463487E-01  4.90138365E-01
  3.69462103E-01  5.03883000E-01
  3.74323273E-01  5.17677621E-01
  3.79046497E-01  5.31520854E-01
  3.83631289E-01  5.45411319E-01
  3.88077175E-01  5.59347632E-01
  3.92383699E-01  5.73328404E-01
  3.96550415E-01  5.87352241E-01
  4.00576893E-01  6.01417745E-01
  4.04462715E-01  6.15523514E-01
  4.08207480E-01  6.29668141E-01
  4.11810799E-01  6.43850216E-01
  4.15272296E-01  6.58068324E-01
  4.18591613E-01  6.72321047E-01
  4.21768403E-01  6.86606963E-01
  4.24802333E-01  7.00924647E-01
  4.27693087E-01  7.15272670E-01
  4.30440360E-01  7.29649601E-01
  4.33043864E-01  7.44054005E-01
  4.35503324E-01  7.58484443E-01
  4.37818479E-01  7.72939477E-01
  4.39989085E-01  7.87417661E-01
  4.42014908E-01  8.01917552E-01
  4.43895733E-01  8.16437701E-01
  4.45631356E-01  8.30976659E-01
  4.47221589E-01  8.45532972E-01
  4.48666259E-01  8.60105188E-01
  4.49965207E-01  8.74691851E-01
  4.51118289E-01  8.89291503E-01
  4.52125374E-01  9.03902686E-01
  4.52986347E-01  9.18523939E-01
  4.53701108E-01  9.33153803E-01
  4.54269570E-01  9.47790814E-01
