  1.84662252E-01 -2.49260626E-01
  1.75319136E-01 -2.43182010E-01
  1.65930302E-01 -2.36682694E-01
  1.56500159E-01 -2.29749249E-01
  1.47033051E-01 -2.22367075E-01
  1.37533236E-01 -2.14520186E-01
  1.28004862E-01 -2.06190945E-01
  1.18451936E-01 -1.97359718E-01
  1.08878288E-01 -1.88004445E-01
  9.92875318E-02 -1.78100066E-01
  8.96830207E-02 -1.67617760E-01
  8.00677975E-02 -1.56523904E-01
  7.04445544E-02 -1.44778617E-01
  6.08156174E-02 -1.32333642E-01
  5.11830125E-02 -1.19129148E-01
  4.15487441E-02 -1.05088658E-01
  3.19156505E-02 -9.01104771E-02
  2.22898905E-02 -7.40519073E-02
  1.26885273E-02 -5.66965977E-02
  3.16534276E-03 -3.76738765E-02
 -6.09257822E-03 -1.61887132E-02
 -1.49203338E-02  1.08381205E-02
 -1.96748609E-02  2.94238509E-02
 -2.26101033E-02  4.49306751E-02
 -2.43738554E-02  5.83954295E-02
 -2.52732863E-02  7.02641254E-02
 -2.54904572E-02  8.07848097E-02
 -2.51485231E-02  9.01144612E-02
 -2.43384389E-02  9.83603414E-02
 -2.31317256E-02  1.05599431E-01
 -2.15873322E-02  1.11888786E-01
 -1.97556625E-02  1.17271556E-01
 -1.76811046E-02  1.21780709E-01
 -1.54037142E-02  1.25441448E-01
 -1.29603907E-02  1.28272824E-01
 -1.03857394E-02  1.30288834E-01
 -7.71273364E-03  1.31499177E-01
 -4.97324806E-03  1.31909750E-01
 -2.19851370E-03  1.31522964E-01
  5.80471373E-04  1.30337895E-01
  3.33254622E-03  1.28350310E-01
  6.02598000E-03  1.25552550E-01
  8.62802586E-03  1.21933276E-01
  1.11044026E-02  1.17477056E-01
  1.34186607E-02  1.12163744E-01
  1.55313699E-02  1.05967597E-01
  1.73990381E-02  9.88560436E-02
  1.89726217E-02  9.07879450E-02
  2.01954186E-02  8.17111580E-02
  2.10000556E-02  7.15591180E-02
  2.13043439E-02  6.02461989E-02
  2.10069428E-02  4.76622634E-02
  1.99926168E-02  3.36709074E-02
  1.82306929E-02  1.81393113E-02
  1.70338966E-02  1.16125229E-03
  6.18563630E-02 -1.59855424E-02
  1.05487702E-01 -3.37485800E-02
  1.48109382E-01 -5.21612537E-02
  1.89869305E-01 -7.12473988E-02
  2.30858557E-01 -9.10202695E-02
  2.71135655E-01 -1.11486627E-01
  3.10739764E-01 -1.32649211E-01
  3.49697794E-01 -1.54508149E-01
  3.88028453E-01 -1.77061783E-01
  4.25744712E-01 -2.00307183E-01
  4.62855384E-01 -2.24240477E-01
  4.99366179E-01 -2.48857070E-01
  5.35280445E-01 -2.74151800E-01
  5.70599685E-01 -3.00119040E-01
  6.05323949E-01 -3.26752782E-01
  6.39452124E-01 -3.54046691E-01
  6.72982153E-01 -3.81994150E-01
  7.05911211E-01 -4.10588295E-01
  7.38235842E-01 -4.39822037E-01
  7.69952070E-01 -4.69688086E-01
  8.01055486E-01 -5.00178968E-01
  8.31541323E-01 -5.31287034E-01
  8.61404518E-01 -5.63004477E-01
  8.90639760E-01 -5.95323334E-01
  9.19241537E-01 -6.28235500E-01
  9.47204170E-01 -6.61732730E-01
  9.74521845E-01 -6.95806646E-01
  1.00118864E+00 -7.30448744E-01
  1.02719855E+00 -7.65650393E-01
  1.05254551E+00 -8.01402844E-01
  1.07722341E+00 -8.37697230E-01
  1.10122609E+00 -8.74524569E-01
  1.12454741E+00 -9.11875768E-01
  1.14718120E+00 -9.49741627E-01
  1.16912131E+00 -9.88112837E-01
  1.19036161E+00 -1.02697998E+00
  1.21089600E+00 -1.06633356E+00
  1.23071842E+00 -1.10616394E+00
  1.24982284E+00 -1.14646141E+00
  1.26820329E+00 -1.18721617E+00
  1.28585387E+00 -1.22841831E+00
  1.30276872E+00 -1.27005782E+00
  1.31894208E+00 -1.31212463E+00
  1.33436824E+00 -1.35460855E+00
  1.34904157E+00 -1.39749930E+00
  1.36295654E+00 -1.44078655E+00
  1.37610770E+00 -1.48445984E+00
  1.38848969E+00 -1.52850865E+00
  1.40009724E+00 -1.57292239E+00
  1.41092519E+00 -1.61769036E+00
  1.42096848E+00 -1.66280180E+00
  1.43022214E+00 -1.70824586E+00
  1.43868132E+00 -1.75401165E+00
  1.44634129E+00 -1.80008816E+00
  1.45319741E+00 -1.84646433E+00
  1.45924518E+00 -1.89312903E+00
  1.46448019E+00 -1.94007106E+00
  1.46889816E+00 -1.98727916E+00
  1.47249495E+00 -2.03474198E+00
  1.47526651E+00 -2.08244814E+00
  1.47720896E+00 -2.13038616E+00
  1.47831849E+00 -2.17854454E+00
  1.47859147E+00 -2.22691168E+00
  1.47802438E+00 -2.27547597E+00
  1.47661382E+00 -2.32422569E+00
  1.47435654E+00 -2.37314911E+00
  1.47124942E+00 -2.42223443E+00
  1.46728949E+00 -2.47146980E+00
  1.46247389E+00 -2.52084333E+00
  1.45679992E+00 -2.57034306E+00
  1.45026501E+00 -2.61995702E+00
  1.44286673E+00 -2.66967317E+00
  1.43460281E+00 -2.71947943E+00
  1.42547110E+00 -2.76936370E+00
  1.41546961E+00 -2.81931382E+00
  1.40459649E+00 -2.86931761E+00
  1.39285004E+00 -2.91936284E+00
  1.38022869E+00 -2.96943725E+00
  1.36673105E+00 -3.01952858E+00
  1.35235584E+00 -3.06962449E+00
  1.33710197E+00 -3.11971266E+00
  1.32096847E+00 -3.16978071E+00
  1.30395453E+00 -3.21981626E+00
  1.28605950E+00 -3.26980689E+00
  1.26728287E+00 -3.31974018E+00
  1.24762429E+00 -3.36960368E+00
  1.22708356E+00 -3.41938493E+00
  1.20566063E+00 -3.46907144E+00
  1.18335562E+00 -3.51865074E+00
  1.16016879E+00 -3.56811032E+00
  1.13610056E+00 -3.61743767E+00
  1.11115151E+00 -3.66662029E+00
  1.08532236E+00 -3.71564564E+00
  1.05861400E+00 -3.76450122E+00
  1.03102748E+00 -3.81317451E+00
  1.00256400E+00 -3.86165298E+00
  9.73224922E-01 -3.90992411E+00
  9.43011753E-01 -3.95797541E+00
  9.11926171E-01 -4.00579436E+00
  8.79970005E-01 -4.05336847E+00
  8.47145245E-01 -4.10068526E+00
  8.13454037E-01 -4.14773226E+00
  7.78898686E-01 -4.19449701E+00
  7.43481654E-01 -4.24096708E+00
  7.07205562E-01 -4.28713005E+00
  6.70073188E-01 -4.33297352E+00
  6.32087469E-01 -4.37848511E+00
  5.93251499E-01 -4.42365248E+00
  5.53568530E-01 -4.46846331E+00
  5.13041973E-01 -4.51290529E+00
  4.71675395E-01 -4.55696616E+00
  4.29472521E-01 -4.60063369E+00
  3.86437232E-01 -4.64389569E+00
  3.42573568E-01 -4.68674000E+00
  2.97885724E-01 -4.72915449E+00
  2.52378053E-01 -4.77112707E+00
  2.06055062E-01 -4.81264572E+00
  1.58921416E-01 -4.85369843E+00
  1.10981934E-01 -4.89427327E+00
  6.22415901E-02 -4.93435831E+00
  1.27055142E-02 -4.97394172E+00
 -3.76210107E-02 -5.01301170E+00
 -8.87325475E-02 -5.05155649E+00
 -1.40623506E-01 -5.08956442E+00
 -1.93288142E-01 -5.12702384E+00
 -2.46720562E-01 -5.16392320E+00
 -3.00914717E-01 -5.20025096E+00
 -3.55864409E-01 -5.23599570E+00
 -4.11563290E-01 -5.27114602E+00
 -4.68004861E-01 -5.30569062E+00
 -5.25182474E-01 -5.33961824E+00
 -5.83089331E-01 -5.37291770E+00
 -6.41718490E-01 -5.40557792E+00
 -7.01062858E-01 -5.43758786E+00
 -7.61115197E-01 -5.46893657E+00
 -8.21868124E-01 -5.49961317E+00
 -8.83314109E-01 -5.52960687E+00
 -9.45445481E-01 -5.55890697E+00
 -1.00825442E+00 -5.58750284E+00
 -1.07173298E+00 -5.61538392E+00
 -1.13587304E+00 -5.64253978E+00
 -1.20066638E+00 -5.66896003E+00
 -1.26610462E+00 -5.69463442E+00
 -1.33217922E+00 -5.71955276E+00
 -1.39888155E+00 -5.74370496E+00
 -1.46620280E+00 -5.76708102E+00
 -1.53413404E+00 -5.78967107E+00
 -1.60266622E+00 -5.81146530E+00
 -1.67179013E+00 -5.83245402E+00
 -1.74149645E+00 -5.85262765E+00
 -1.81177572E+00 -5.87197670E+00
 -1.88261834E+00 -5.89049178E+00
 -1.95401460E+00 -5.90816365E+00
 -2.02595464E+00 -5.92498312E+00
 -2.09842849E+00 -5.94094116E+00
 -2.17142605E+00 -5.95602884E+00
 -2.24493710E+00 -5.97023732E+00
 -2.31895128E+00 -5.98355791E+00
 -2.39345814E+00 -5.99598202E+00
 -2.46844707E+00 -6.00750118E+00
 -2.54390736E+00 -6.01810705E+00
 -2.61982820E+00 -6.02779140E+00
 -2.69619863E+00 -6.03654615E+00
 -2.77300760E+00 -6.04436330E+00
 -2.85024393E+00 -6.05123502E+00
 -2.92789634E+00 -6.05715359E+00
 -3.00595343E+00 -6.06211143E+00
 -3.08440370E+00 -6.06610107E+00
 -3.16323552E+00 -6.06911519E+00
 -3.24243719E+00 -6.07114661E+00
 -3.32199688E+00 -6.07218826E+00
 -3.40190265E+00 -6.07223325E+00
 -3.48214247E+00 -6.07127479E+00
 -3.56270422E+00 -6.06930624E+00
 -3.64357566E+00 -6.06632111E+00
 -3.72474447E+00 -6.06231305E+00
 -3.80619822E+00 -6.05727584E+00
 -3.88792439E+00 -6.05120343E+00
 -3.96991037E+00 -6.04408990E+00
 -4.05214347E+00 -6.03592947E+00
 -4.13461090E+00 -6.02671653E+00
 -4.21729977E+00 -6.01644561E+00
 -4.30019712E+00 -6.00511139E+00
 -4.38328991E+00 -5.99270870E+00
 -4.46656501E+00 -5.97923254E+00
 -4.55000921E+00 -5.96467803E+00
 -4.63360921E+00 -5.94904050E+00
 -4.71735166E+00 -5.93231538E+00
 -4.80122312E+00 -5.91449830E+00
 -4.88521006E+00 -5.89558502E+00
 -4.96929891E+00 -5.87557148E+00
 -5.05347601E+00 -5.85445378E+00
 -5.13772763E+00 -5.83222818E+00
 -5.22203999E+00 -5.80889109E+00
 -5.30639924E+00 -5.78443910E+00
 -5.39079145E+00 -5.75886896E+00
 -5.47520266E+00 -5.73217759E+00
 -5.55961883E+00 -5.70436207E+00
 -5.64402587E+00 -5.67541965E+00
 -5.72840963E+00 -5.64534775E+00
 -5.81275592E+00 -5.61414397E+00
 -5.89705049E+00 -5.58180606E+00
 -5.98127904E+00 -5.54833195E+00
 -6.06542723E+00 -5.51371975E+00
 -6.14948067E+00 -5.47796773E+00
 -6.23342493E+00 -5.44107434E+00
 -6.31724554E+00 -5.40303821E+00
 -6.40092799E+00 -5.36385814E+00
 -6.48445773E+00 -5.32353309E+00
 -6.56782018E+00 -5.28206222E+00
 -6.65100073E+00 -5.23944485E+00
 -6.73398473E+00 -5.19568049E+00
 -6.81675751E+00 -5.15076882E+00
 -6.89930437E+00 -5.10470970E+00
 -6.98161059E+00 -5.05750317E+00
 -7.06366143E+00 -5.00914944E+00
 -7.14544211E+00 -4.95964891E+00
 -7.22693786E+00 -4.90900216E+00
 -7.30813388E+00 -4.85720995E+00
 -7.38901536E+00 -4.80427322E+00
 -7.46956746E+00 -4.75019309E+00
 -7.54977537E+00 -4.69497085E+00
 -7.62962423E+00 -4.63860800E+00
 -7.70909920E+00 -4.58110620E+00
 -7.78818544E+00 -4.52246731E+00
 -7.86686809E+00 -4.46269334E+00
 -7.94513232E+00 -4.40178652E+00
 -8.02296326E+00 -4.33974925E+00
 -8.10034609E+00 -4.27658410E+00
 -8.17726597E+00 -4.21229385E+00
 -8.25370808E+00 -4.14688144E+00
 -8.32965762E+00 -4.08035000E+00
 -8.40509979E+00 -4.01270285E+00
 -8.48001982E+00 -3.94394349E+00
 -8.55440294E+00 -3.87407561E+00
 -8.62823442E+00 -3.80310306E+00
 -8.70149954E+00 -3.73102991E+00
 -8.77418362E+00 -3.65786039E+00
 -8.84627199E+00 -3.58359891E+00
 -8.91775003E+00 -3.50825008E+00
 -8.98860313E+00 -3.43181869E+00
 -9.05881673E+00 -3.35430970E+00
 -9.12837629E+00 -3.27572827E+00
 -9.19726734E+00 -3.19607972E+00
 -9.26547542E+00 -3.11536959E+00
 -9.33298612E+00 -3.03360356E+00
 -9.39978509E+00 -2.95078751E+00
 -9.46585800E+00 -2.86692752E+00
 -9.53119060E+00 -2.78202983E+00
 -9.59576868E+00 -2.69610086E+00
 -9.65957807E+00 -2.60914722E+00
 -9.72260467E+00 -2.52117569E+00
 -9.78483444E+00 -2.43219324E+00
 -9.84625340E+00 -2.34220702E+00
 -9.90684762E+00 -2.25122434E+00
 -9.96660325E+00 -2.15925272E+00
 -1.00255065E+01 -2.06629983E+00
 -1.00835437E+01 -1.97237353E+00
 -1.01407011E+01 -1.87748185E+00
 -1.01969651E+01 -1.78163300E+00
 -1.02523224E+01 -1.68483536E+00
 -1.03067594E+01 -1.58709750E+00
 -1.03602629E+01 -1.48842815E+00
 -1.04128195E+01 -1.38883620E+00
 -1.04644161E+01 -1.28833075E+00
 -1.05150396E+01 -1.18692103E+00
 -1.05646769E+01 -1.08461648E+00
 -1.06133153E+01 -9.81426675E-01
 -1.06609418E+01 -8.77361380E-01
 -1.07075438E+01 -7.72430523E-01
 -1.07531086E+01 -6.66644196E-01
 -1.07976237E+01 -5.60012662E-01
 -1.08410767E+01 -4.52546347E-01
 -1.08834553E+01 -3.44255842E-01
 -1.09247471E+01 -2.35151900E-01
 -1.09649402E+01 -1.25245439E-01
 -1.10040226E+01 -1.45475361E-02
 -1.10419822E+01  9.69305705E-02
 -1.10788074E+01  2.09177484E-01
 -1.11144865E+01  3.22181648E-01
 -1.11490080E+01  4.35931352E-01
 -1.11823604E+01  5.50414727E-01
 -1.12145324E+01  6.65619751E-01
 -1.12455129E+01  7.81534249E-01
 -1.12752908E+01  8.98145894E-01
 -1.13038551E+01  1.01544221E+00
 -1.13311951E+01  1.13341056E+00
 -1.13573001E+01  1.25203818E+00
 -1.13821595E+01  1.37131214E+00
 -1.14057630E+01  1.49121938E+00
 -1.14281003E+01  1.61174667E+00
 -1.14491613E+01  1.73288068E+00
 -1.14689359E+01  1.85460790E+00
 -1.14874144E+01  1.97691469E+00
 -1.15045870E+01  2.09978729E+00
 -1.15204442E+01  2.22321178E+00
 -1.15349765E+01  2.34717412E+00
 -1.15481748E+01  2.47166012E+00
 -1.15600298E+01  2.59665548E+00
 -1.15705327E+01  2.72214575E+00
 -1.15796747E+01  2.84811636E+00
 -1.15874470E+01  2.97455262E+00
 -1.15938413E+01  3.10143969E+00
 -1.15988491E+01  3.22876264E+00
 -1.16024623E+01  3.35650638E+00
 -1.16046729E+01  3.48465574E+00
 -1.16054731E+01  3.61319540E+00
 -1.16048552E+01  3.74210993E+00
 -1.16028117E+01  3.87138379E+00
 -1.15993351E+01  4.00100132E+00
 -1.15944185E+01  4.13094676E+00
 -1.15880547E+01  4.26120423E+00
 -1.15802369E+01  4.39175775E+00
 -1.15709586E+01  4.52259121E+00
 -1.15602131E+01  4.65368844E+00
 -1.15479943E+01  4.78503312E+00
 -1.15342960E+01  4.91660885E+00
 -1.15191122E+01  5.04839915E+00
 -1.15024372E+01  5.18038742E+00
 -1.14842655E+01  5.31255696E+00
 -1.14645917E+01  5.44489100E+00
 -1.14434104E+01  5.57737267E+00
 -1.14207168E+01  5.70998500E+00
 -1.13965061E+01  5.84271095E+00
 -1.13707734E+01  5.97553339E+00
 -1.13435146E+01  6.10843510E+00
 -1.13147251E+01  6.24139879E+00
 -1.12844011E+01  6.37440708E+00
 -1.12525387E+01  6.50744254E+00
 -1.12191341E+01  6.64048763E+00
 -1.11841839E+01  6.77352476E+00
 -1.11476848E+01  6.90653628E+00
 -1.11096338E+01  7.03950444E+00
 -1.10700280E+01  7.17241146E+00
 -1.10288646E+01  7.30523947E+00
 -1.09861413E+01  7.43797056E+00
 -1.09418557E+01  7.57058675E+00
 -1.08960057E+01  7.70307000E+00
 -1.08485896E+01  7.83540222E+00
 -1.07996056E+01  7.96756528E+00
 -1.07490523E+01  8.09954098E+00
 -1.06969285E+01  8.23131110E+00
 -1.06432330E+01  8.36285734E+00
 -1.05879652E+01  8.49416140E+00
 -1.05311243E+01  8.62520489E+00
 -1.04727100E+01  8.75596942E+00
 -1.04127220E+01  8.88643656E+00
 -1.03511603E+01  9.01658783E+00
 -1.02880253E+01  9.14640474E+00
 -1.02233173E+01  9.27586875E+00
 -1.01570370E+01  9.40496131E+00
 -1.00891852E+01  9.53366385E+00
 -1.00197630E+01  9.66195777E+00
 -9.94877179E+00  9.78982444E+00
 -9.87621298E+00  9.91724524E+00
 -9.80208832E+00  1.00442015E+01
 -9.72639977E+00  1.01706746E+01
 -9.64914947E+00  1.02966459E+01
 -9.57033982E+00  1.04220966E+01
 -9.48997340E+00  1.05470081E+01
 -9.40805302E+00  1.06713618E+01
 -9.32458172E+00  1.07951389E+01
 -9.23956275E+00  1.09183208E+01
 -9.15299958E+00  1.10408888E+01
 -9.06489589E+00  1.11628243E+01
 -8.97525559E+00  1.12841085E+01
 -8.88408281E+00  1.14047229E+01
 -8.79138189E+00  1.15246489E+01
 -8.69715740E+00  1.16438679E+01
 -8.60141413E+00  1.17623612E+01
 -8.50415708E+00  1.18801103E+01
 -8.40539147E+00  1.19970967E+01
 -8.30512275E+00  1.21133020E+01
 -8.20335659E+00  1.22287075E+01
 -8.10009886E+00  1.23432950E+01
 -7.99535567E+00  1.24570460E+01
 -7.88913334E+00  1.25699421E+01
 -7.78143843E+00  1.26819651E+01
 -7.67227767E+00  1.27930966E+01
 -7.56165806E+00  1.29033185E+01
 -7.44958680E+00  1.30126125E+01
 -7.33607130E+00  1.31209606E+01
 -7.22111920E+00  1.32283446E+01
 -7.10473834E+00  1.33347466E+01
 -6.98693680E+00  1.34401486E+01
 -6.86772287E+00  1.35445328E+01
 -6.74710505E+00  1.36478812E+01
 -6.62509205E+00  1.37501762E+01
 -6.50169282E+00  1.38514000E+01
 -6.37691651E+00  1.39515351E+01
 -6.25077247E+00  1.40505639E+01
 -6.12327028E+00  1.41484688E+01
 -5.99441975E+00  1.42452327E+01
 -5.86423087E+00  1.43408381E+01
 -5.73271386E+00  1.44352678E+01
 -5.59987915E+00  1.45285047E+01
 -5.46573738E+00  1.46205317E+01
 -5.33029940E+00  1.47113320E+01
 -5.19357626E+00  1.48008886E+01
 -5.05557924E+00  1.48891849E+01
 -4.91631980E+00  1.49762041E+01
 -4.77580963E+00  1.50619297E+01
 -4.63406061E+00  1.51463452E+01
 -4.49108485E+00  1.52294344E+01
 -4.34689462E+00  1.53111809E+01
 -4.20150244E+00  1.53915687E+01
 -4.05492100E+00  1.54705818E+01
 -3.90716320E+00  1.55482043E+01
 -3.75824215E+00  1.56244203E+01
 -3.60817115E+00  1.56992144E+01
 -3.45696369E+00  1.57725708E+01
 -3.30463347E+00  1.58444744E+01
 -3.15119439E+00  1.59149097E+01
 -2.99666052E+00  1.59838617E+01
 -2.84104614E+00  1.60513153E+01
 -2.68436572E+00  1.61172558E+01
 -2.52663392E+00  1.61816683E+01
 -2.36786560E+00  1.62445383E+01
 -2.20807578E+00  1.63058514E+01
 -2.04727969E+00  1.63655933E+01
 -1.88549274E+00  1.64237497E+01
 -1.72273053E+00  1.64803068E+01
 -1.55900881E+00  1.65352507E+01
 -1.39434355E+00  1.65885677E+01
 -1.22875089E+00  1.66402442E+01
 -1.06224712E+00  1.66902669E+01
 -8.94848750E-01  1.67386226E+01
 -7.26572429E-01  1.67852983E+01
 -5.57434995E-01  1.68302810E+01
 -3.87453455E-01  1.68735580E+01
 -2.16644982E-01  1.69151169E+01
 -4.50269220E-02  1.69549451E+01
  1.27383217E-01  1.69930306E+01
  3.00567760E-01  1.70293614E+01
  4.74508871E-01  1.70639255E+01
  6.49188551E-01  1.70967113E+01
  8.24588645E-01  1.71277073E+01
  1.00069084E+00  1.71569023E+01
  1.17747666E+00  1.71842851E+01
  1.35492749E+00  1.72098449E+01
  1.53302456E+00  1.72335708E+01
  1.71174893E+00  1.72554524E+01
  1.89108154E+00  1.72754793E+01
  2.07100317E+00  1.72936414E+01
  2.25149446E+00  1.73099287E+01
  2.43253591E+00  1.73243316E+01
  2.61410787E+00  1.73368403E+01
  2.79619057E+00  1.73474457E+01
  2.97876409E+00  1.73561385E+01
  3.16180838E+00  1.73629099E+01
  3.34530326E+00  1.73677511E+01
  3.52922843E+00  1.73706536E+01
  3.71356345E+00  1.73716092E+01
  3.89828776E+00  1.73706097E+01
  4.08338068E+00  1.73676473E+01
  4.26882141E+00  1.73627144E+01
  4.45458903E+00  1.73558035E+01
  4.64066250E+00  1.73469074E+01
  4.82702068E+00  1.73360192E+01
  5.01364230E+00  1.73231321E+01
  5.20050600E+00  1.73082395E+01
  5.38759032E+00  1.72913351E+01
  5.57487366E+00  1.72724130E+01
  5.76233435E+00  1.72514671E+01
  5.94995062E+00  1.72284920E+01
  6.13770059E+00  1.72034822E+01
  6.32556229E+00  1.71764327E+01
  6.51351368E+00  1.71473384E+01
  6.70153259E+00  1.71161947E+01
  6.88959680E+00  1.70829972E+01
  7.07768399E+00  1.70477417E+01
  7.26577176E+00  1.70104242E+01
  7.45383764E+00  1.69710410E+01
  7.64185907E+00  1.69295886E+01
  7.82981342E+00  1.68860639E+01
  8.01767800E+00  1.68404639E+01
  8.20543004E+00  1.67927857E+01
  8.39304672E+00  1.67430270E+01
  8.58050513E+00  1.66911855E+01
  8.76778233E+00  1.66372592E+01
  8.95485531E+00  1.65812464E+01
  9.14170099E+00  1.65231456E+01
  9.32829626E+00  1.64629555E+01
  9.51461796E+00  1.64006753E+01
  9.70064287E+00  1.63363041E+01
  9.88634774E+00  1.62698415E+01
  1.00717093E+01  1.62012874E+01
  1.02567041E+01  1.61306416E+01
  1.04413089E+01  1.60579047E+01
  1.06255002E+01  1.59830770E+01
  1.08092547E+01  1.59061595E+01
  1.09925488E+01  1.58271532E+01
  1.11753591E+01  1.57460595E+01
  1.13576620E+01  1.56628800E+01
  1.15394341E+01  1.55776165E+01
  1.17206518E+01  1.54902712E+01
  1.19012916E+01  1.54008465E+01
  1.20813298E+01  1.53093450E+01
  1.22607430E+01  1.52157696E+01
  1.24395075E+01  1.51201236E+01
  1.26175998E+01  1.50224104E+01
  1.27949964E+01  1.49226336E+01
  1.29716736E+01  1.48207973E+01
  1.31476078E+01  1.47169058E+01
  1.33227757E+01  1.46109635E+01
  1.34971536E+01  1.45029751E+01
  1.36707180E+01  1.43929459E+01
  1.38434454E+01  1.42808809E+01
  1.40153123E+01  1.41667859E+01
  1.41862954E+01  1.40506667E+01
  1.43563711E+01  1.39325294E+01
  1.45255162E+01  1.38123803E+01
  1.46937072E+01  1.36902262E+01
  1.48609208E+01  1.35660738E+01
  1.50271339E+01  1.34399304E+01
  1.51923231E+01  1.33118035E+01
  1.53564652E+01  1.31817007E+01
  1.55195372E+01  1.30496300E+01
  1.56815160E+01  1.29155996E+01
  1.58423785E+01  1.27796181E+01
  1.60021018E+01  1.26416943E+01
  1.61606630E+01  1.25018371E+01
  1.63180393E+01  1.23600559E+01
  1.64742078E+01  1.22163602E+01
  1.66291459E+01  1.20707598E+01
  1.67828311E+01  1.19232650E+01
